PN;Assignee Name;Micron;IBM;Samsung;Toshiba;mean_cumulative_incl_unigram_red_linkage;mean_cumulative_incl_unigram_compl_linkage;mean_cumulative_incl_bigram_red_linkage;mean_cumulative_incl_bigram_compl_linkage;mean_preclusive_incl_unigram_red_linkage;mean_preclusive_incl_unigram_compl_linkage;mean_preclusive_incl_bigram_red_linkage;mean_preclusive_incl_bigram_compl_linkage;filing_year;grant_year
7355274;Samsung;0;0;1;0;0;0;0;0;3,948883034;3,408576885;177,3272727;453,9442917;2005;2008
7357878;Samsung;0;0;1;0;0,27804878;0,337037037;0,050909091;0,05882353;4,1;2,700000003;55,00000055;36,8333337;2006;2008
7358126;Samsung;0;0;1;0;0,816326531;0,863492063;0,185714286;0,228813559;302;1153;504;1424;2006;2008
7358142;Samsung;0;0;1;0;0,1875;0,378151261;0,020408163;0,006993007;3,77818797;2,650409348;156,0902778;422,7728152;2005;2008
7358190;Samsung;0;0;1;0;0;0;0;0;3,254629629;2,483769783;179,3777778;485,5916666;2003;2008
7358588;Samsung;0;0;1;0;0;0;0;0;1,909090908;1,324324324;3,44444444;2,390243902;2005;2008
7361521;Samsung;0;0;1;0;0,297297297;0,519685039;0,046153846;0,107594937;3,626587305;2,28356944;40,62500075;63,03541593;2006;2008
7361524;Samsung;0;0;1;0;0;0;0;0;3,833333337;2,470588234;504;1424;2006;2008
7361537;Samsung;0;0;1;0;0;0;0;0;3,44444444;2,759615384;28,33333305;32,09999997;2004;2008
7361545;Samsung;0;0;1;0;0,421052632;0,583815029;0,053571429;0,081521739;3,802079585;3,026841169;64,83555533;116,1520999;2005;2008
7361547;Samsung;0;0;1;0;0,21686747;0,432276657;0,019736842;0,013736264;302;1153;504;1424;2004;2008
7361548;Samsung;0;0;1;0;0;0;0;0;6,600000007;3,405932139;74,16666704;180,714293;2005;2008
7361550;Samsung;0;0;1;0;0,352380952;0,467244701;0,059259259;0,061657033;3,005050504;1,594390258;22,50000013;64,1620861;2005;2008
7361554;Samsung;0;0;1;0;0,290598291;0,381642512;0,062146893;0,10326087;4,472775376;4,388908132;196,4074069;492,068783;2007;2008
7361560;Samsung;0;0;1;0;0;0;0;0;3,395517675;2,077947198;21,33333333;16,50000011;2005;2008
7361563;Samsung;0;0;1;0;0,5;0,775125628;0,08045977;0,088435374;7,063372269;4,757107077;222,1526919;582,5474142;2005;2008
7361565;Samsung;0;0;1;0;0,25;0,625377644;0,025;0,04978355;3,735155305;2,499356169;73,64102564;145,5401378;2005;2008
7361591;Samsung;0;0;1;0;0,4;0,502262443;0,057142857;0,072580645;4,479166667;4,774134543;278,2500002;730,0363638;2006;2008
7361609;Samsung;0;0;1;0;0,150684932;0,153110048;0;0;10,37014978;13,6287467;407,6842096;1118,010528;2005;2008
7361612;Samsung;0;0;1;0;0;0;0;0;6,875000021;2,091603052;43,49999952;29,77777738;2006;2008
7361956;Samsung;0;0;1;0;0;0;0;0;2,692307695;1,452830189;59,9999988;29,79999998;2004;2008
7364784;Samsung;0;0;1;0;0;0;0;0;3,662798022;1,949663358;194,6666667;517,1388888;2004;2008
7364933;Samsung;0;0;1;0;0,2;0,316239316;0;0;6,219115487;3,587152935;135,3666674;275,1602212;2006;2008
7364940;Samsung;0;0;1;0;0,897435897;0,966216216;0,113333333;0,16918429;5,223840447;2,270021505;132,2040811;231,1824884;2005;2008
7364955;Samsung;0;0;1;0;0,510204082;0,902192243;0,1;0,154811715;302;1153;504;1424;2005;2008
7364960;Samsung;0;0;1;0;0,387755102;0,55465587;0,076190476;0,101503759;3,449809296;2,055257513;28,64397337;30,49208184;2005;2008
7364967;Samsung;0;0;1;0;0,368421053;0,476595745;0,086206897;0,068571429;8,444444436;5,737146323;345,6666666;959,0555556;2005;2008
7364990;Samsung;0;0;1;0;0;0;0;0;4,076923075;2,754966889;73,00000073;272,9999749;2005;2008
7365010;Samsung;0;0;1;0;0;0;0;0;3,636363636;1,883882476;255;714,66;2005;2008
7365021;Samsung;0;0;1;0;0;0;0;0;7,585227252;3,349763375;296,3333333;738,3888888;2005;2008
7365025;Samsung;0;0;1;0;0;0;0;0;5,250000013;6,022222205;64;206,9999946;2006;2008
7368330;Samsung;0;0;1;0;0;0;0;0;3,000000003;1,872727271;25;17,66666654;2004;2008
7368333;Samsung;0;0;1;0;0,375;0,536363637;0,069444445;0,081896552;6,999999994;12,2222222;504;1424;2006;2008
7368336;Samsung;0;0;1;0;0;0;0;0;3,749999995;2,382352944;10,50000003;6,291666681;2005;2008
7368348;Samsung;0;0;1;0;0,251322751;0,508792049;0,029209622;0,041531823;4,3974227;2,582587872;54,42777876;39,35756975;2005;2008
7368352;Samsung;0;0;1;0;0,256410257;0,499328859;0,009433963;0,007537689;4,294604938;2,367022768;161,809267;371,4672225;2006;2008
7368361;Samsung;0;0;1;0;0;0;0;0;4,166666667;3,593121344;504;1424;2006;2008
7368510;Samsung;0;0;1;0;0,352459017;0,440740741;0,048561151;0,048034935;46,72422148;140,2459916;315,4187468;785,9479193;2005;2008
7368769;Samsung;0;0;1;0;0;0;0;0;4,270833338;3,165353197;51,74999885;75,600002;2005;2008
7368771;Samsung;0;0;1;0;0;0;0;0;7,595588236;6,12234123;399,5294115;1102,764706;2006;2008
7368811;Samsung;0;0;1;0;0,419354839;0,640939597;0,128205128;0,136645963;4,674603174;2,916332437;25,99999982;35,77777814;2005;2008
7369254;Samsung;0;0;1;0;0;0;0;0;4,083333336;2,855072465;21,66666674;25,10000028;2005;2008
7371592;Samsung;0;0;1;0;0,436363636;0,648734177;0,0625;0,070110701;302;1153;504;1424;2005;2008
7371603;Samsung;0;0;1;0;0;0;0;0;4,716358029;2,349044895;44,79629542;34,62222208;2006;2008
7371618;Samsung;0;0;1;0;0,255555556;0,471649485;0,023809524;0,016042781;6,535027464;5,957178678;277,1999998;762,3461502;2004;2008
7371621;Samsung;0;0;1;0;0,58974359;0,676767677;0,166666667;0,19121447;2,971428571;2,19595836;18,88888879;13,37777775;2006;2008
7371622;Samsung;0;0;1;0;0;0;0;0;2,72222222;2,309019789;21,66666648;17,77777778;2004;2008
7371633;Samsung;0;0;1;0;0,285714286;0,444915254;0,011764706;0,013636364;6,317824061;3,126206663;357,2499998;993,3333296;2004;2008
7371638;Samsung;0;0;1;0;0;0;0;0;3,4702485;2,126560811;20,09999989;12,28257575;2005;2008
7371640;Samsung;0;0;1;0;0;0;0;0;6,142857131;3,162393165;504;1424;2006;2008
7371651;Samsung;0;0;1;0;0;0;0;0;3,215686273;1,98105944;44,66666707;41,790404;2006;2008
7371669;Samsung;0;0;1;0;0,425;0,72826087;0,05;0,053191489;3,581196581;1,728442546;44,99999918;32,02962939;2005;2008
7371675;Samsung;0;0;1;0;0;0;0;0;4,178571433;2,291271346;35,99999971;23,16666647;2004;2008
7371696;Samsung;0;0;1;0;0;0;0;0;14,34999994;10,93750001;504;1424;2006;2008
7372125;Samsung;0;0;1;0;0;0;0;0;5,909090901;2,248978759;209,9999997;599,5555507;2006;2008
7374701;Samsung;0;0;1;0;0;0;0;0;10,53872864;6,903972634;424,9999994;1213,250033;2004;2008
7374953;Samsung;0;0;1;0;0;0;0;0;3,428571425;3,04918033;26,66666667;14,53333343;2005;2008
7374959;Samsung;0;0;1;0;0;0;0;0;27,99999978;172,9999946;504;1424;2006;2008
7374966;Samsung;0;0;1;0;0,230769231;0,565217391;0,043478261;0,056603774;302;1153;504;1424;2006;2008
7374969;Samsung;0;0;1;0;0;0;0;0;5,89921568;3,973801714;97,60000222;70,87142694;2005;2008
7374972;Samsung;0;0;1;0;0;0;0;0;7,504480689;10,47631631;155,3333336;360,01633;2007;2008
7374979;Samsung;0;0;1;0;0,675675676;0,754966887;0,105263158;0,110497238;2,642857146;1,841463413;7,12500001;5,171428565;2006;2008
7374986;Samsung;0;0;1;0;0,232142857;0,326137566;0,013157895;0,009502924;5,666199555;4,176341598;268,5083332;720,2328383;2007;2008
7374991;Samsung;0;0;1;0;0;0;0;0;6,999999996;6,822038841;122,3333341;268,6388892;2005;2008
7374994;Samsung;0;0;1;0;0;0;0;0;7,772727272;5,329332343;325,500001;759,6666689;2005;2008
7375003;Samsung;0;0;1;0;0;0;0;0;302;1153;504;1424;2005;2008
7375025;Samsung;0;0;1;0;0,344827586;0,695454545;0,128205128;0,158273381;4,833333327;3,606557381;19,50000011;11,58333337;2005;2008
7375373;Samsung;0;0;1;0;0,314814815;0,419512195;0,046875;0,038461538;2,454545457;2,252747253;12,8;19,06666683;2002;2008
7378312;Samsung;0;0;1;0;0,346666667;0,584454409;0,055555555;0,069868995;2,893262568;1,772731757;38,99999961;36,73252506;2006;2008
7378320;Samsung;0;0;1;0;0;0;0;0;5,119047614;3,165340193;260,8;719,7088068;2004;2008
7378326;Samsung;0;0;1;0;0,158536585;0,28034188;0,014388489;0,01897019;5,466666675;2,119565216;46,33333293;30,75000019;2006;2008
7378328;Samsung;0;0;1;0;0;0;0;0;5,769642854;4,241810918;91,20000059;200,2666658;2006;2008
7379322;Samsung;0;0;1;0;0;0;0;0;3,333333333;3,956521735;504;1424;2006;2008
7381579;Samsung;0;0;1;0;0,79245283;0,890740741;0,23943662;0,23381295;5,008370994;5,706432508;184,5714287;514,085721;2004;2008
7381601;Samsung;0;0;1;0;0,188034188;0,297801636;0,011204482;0,018066847;4,713909769;2,67558074;65,45000038;69,87571529;2004;2008
7381621;Samsung;0;0;1;0;0;0;0;0;3,692307697;2,703703702;33,99999966;19,66666652;2007;2008
7381990;Samsung;0;0;1;0;0,194444444;0,083783784;0;0;35,99999971;61,66666749;504;1424;2004;2008
7384825;Samsung;0;0;1;0;0,196721311;0,428571429;0,020833333;0,020761246;8,888046668;4,637539469;143,9999996;316,6483836;2005;2008
7384841;Samsung;0;0;1;0;0,909090909;0,90060241;0,168831169;0,220216606;6,875000021;7,37777776;504;1424;2006;2008
7384843;Samsung;0;0;1;0;0,290322581;0,51793722;0,011494253;0,018867925;5,378632477;3,234205902;36,24999976;22,88636365;2005;2008
7384845;Samsung;0;0;1;0;0,425925926;0,560869565;0,094202898;0,071929825;2,76923077;2,277227722;11,49999997;13,57142848;2004;2008
7384850;Samsung;0;0;1;0;0,271929824;0,44486692;0,037037037;0,04886562;302;1153;504;1424;2005;2008
7384872;Samsung;0;0;1;0;0;0;0;0;17,3333335;12,85714277;311,5000024;808,0000061;2005;2008
7385247;Samsung;0;0;1;0;0,272727273;0,344473008;0,020408163;0,024793388;3,75432498;2,316166746;172,0250001;451,2946931;2004;2008
7387917;Samsung;0;0;1;0;0,318181818;0,429292929;0,057142857;0,09;4,27111111;4,0999406;314,0666665;862,4808081;2005;2008
7387920;Samsung;0;0;1;0;0;0;0;0;6,928571418;3,596900563;351,6666665;965,0952383;2005;2008
7387931;Samsung;0;0;1;0;0,338709677;0,396752917;0,05;0,041297935;3,153091062;2,264271371;32,33333333;40,98084266;2006;2008
7387933;Samsung;0;0;1;0;0;0;0;0;3,076923077;1,927083333;27,99999978;16,58333321;2006;2008
7387938;Samsung;0;0;1;0;0,236842105;0,416666667;0;0;5,911111115;3,846502181;265,7500001;726,8322343;2006;2008
7387943;Samsung;0;0;1;0;0;0;0;0;3,466666672;2,431506847;38,49999996;20,83333333;2002;2008
7387962;Samsung;0;0;1;0;0,108695652;0,086319219;0;0;3,148809524;2,505597219;18,66666665;12,77777779;2005;2008
7390719;Samsung;0;0;1;0;0,342105263;0,705882353;0,079365079;0,076923077;3,612826063;1,571895562;34,01999978;18,79094204;2006;2008
7390743;Samsung;0;0;1;0;0;0;0;0;4,420705911;4,542427484;210,1200008;535,5724838;2005;2008
7391071;Samsung;0;0;1;0;0,333333333;0,361809045;0,038461538;0,023622047;5,474999976;5,728617129;256,875;716,4979167;2005;2008
7391105;Samsung;0;0;1;0;0,538461538;0,663636364;0,12037037;0,166666667;3,72656182;2,726494197;143,7384353;372,4531369;2004;2008
7393489;Samsung;0;0;1;0;0,126760563;0,08723748;0;0;6,185606062;3,585915578;278,0000003;756,0000014;2004;2008
7393700;Samsung;0;0;1;0;0;0;0;0;1,875000001;1,456221198;14,75000004;12,57894736;2005;2008
7393726;Samsung;0;0;1;0;0,686046512;0,901147959;0,037190083;0,040137615;302;1153;504;1424;2006;2008
7393746;Samsung;0;0;1;0;0;0;0;0;5,256250013;3,773956912;146,9999999;371,0773811;2006;2008
7393769;Samsung;0;0;1;0;0;0;0;0;2,749999997;2,21582734;12,8;9,000000009;2005;2008
7394087;Samsung;0;0;1;0;0,275;0,449675325;0,03125;0,040145985;5;3,165697674;276,0000004;723,4166668;2005;2008
7394117;Samsung;0;0;1;0;0,314285714;0,368055556;0,051724138;0,075;7,139204554;4,444201209;150,6500002;370,6666667;2007;2008
7396695;Samsung;0;0;1;0;0,345070423;0,534985423;0,038043479;0,039295393;6,266894519;4,824913648;195,0000014;632,7500102;2005;2008
7396719;Samsung;0;0;1;0;0;0;0;0;3,410753972;3,496273422;16,29166656;21,98048766;2004;2008
7396726;Samsung;0;0;1;0;0;0;0;0;3,305572086;1,795840599;60,25833324;122,7560089;2005;2008
7396729;Samsung;0;0;1;0;0;0;0;0;3,38461539;2,090322579;26,00000031;20,33333328;2005;2008
7396730;Samsung;0;0;1;0;0;0;0;0;6,343528817;4,366843758;99,1375971;247,6565613;2004;2008
7396744;Samsung;0;0;1;0;0,317073171;0,433198381;0,089285714;0,111111111;3,166361414;2,588394055;182;488,7418548;2006;2008
7396763;Samsung;0;0;1;0;0;0;0;0;3,937500004;2,420253538;33,00000033;23,99999981;2006;2008
7396777;Samsung;0;0;1;0;0,315789474;0,625990491;0,088888889;0,102439024;3,211324787;2,640544724;39,37500039;41,56944471;2005;2008
7397077;Samsung;0;0;1;0;0;0;0;0;3,777855475;3,03248568;117,5277775;282,7944441;2004;2008
7397095;Samsung;0;0;1;0;0,211538462;0,397137746;0;0;4,130329265;1,829558281;139,0909087;362,5455674;2006;2008
7399650;Samsung;0;0;1;0;0,315789474;0,625615764;0,072727273;0,100558659;302;1153;504;1424;2005;2008
7399672;Samsung;0;0;1;0;0,330909091;0,519291339;0,045070422;0,052595156;4,606456045;2,776877948;341,6250001;908,0624997;2006;2008
7399716;Samsung;0;0;1;0;0;0;0;0;12,66666673;3,275862068;504;1424;2006;2008
7402465;Samsung;0;0;1;0;0;0;0;0;7,250000025;2,067415731;34,99999948;24,33333358;2005;2008
7402468;Samsung;0;0;1;0;0;0;0;0;3,27089361;2,22058343;192,4444448;499,1102689;2007;2008
7402483;Samsung;0;0;1;0;0,299342105;0,47960373;0,043585526;0,051097973;7,389839294;7,281414119;323,1415341;869,3817348;2005;2008
7402488;Samsung;0;0;1;0;0,2125;0,463927856;0,016528926;0,024881517;7,292961124;4,407408957;408,2499993;1098,770833;2005;2008
7402491;Samsung;0;0;1;0;0;0;0;0;3,2;2,144000002;33,00000033;63,24999872;2005;2008
7402492;Samsung;0;0;1;0;0,48;0,599447514;0,148148148;0,131205674;2,81517094;2,348845768;122,4;374,0999951;2006;2008
7402493;Samsung;0;0;1;0;0;0;0;0;4,763333468;5,008326534;85,46904707;151,5552273;2006;2008
7402871;Samsung;0;0;1;0;0,214285714;0,36460177;0,032608696;0,033591731;6,305555555;3,10714571;127,4800004;314,2129703;2005;2008
7402889;Samsung;0;0;1;0;0;0;0;0;4,880952389;7,032652038;34,99999982;26,65882323;2005;2008
7402944;Samsung;0;0;1;0;0,231638418;0,385078219;0,03968254;0,056105611;4,916666655;2,885416668;41,99999966;43,28571472;2005;2008
7405090;Samsung;0;0;1;0;0;0;0;0;10,38888893;3,250506263;504;1424;2006;2008
7405105;Samsung;0;0;1;0;0,265306122;0,337962963;0,025641026;0,039473684;6,999999993;5,538461525;38,99999945;18,99999998;2007;2008
7405126;Samsung;0;0;1;0;0;0;0;0;5,75892856;4,142194571;281,9999994;765,0000015;2007;2008
7405167;Samsung;0;0;1;0;0,264925373;0,41202346;0,017985612;0,034450652;10,90139789;4,261808642;306,2500204;390,5625308;2005;2008
7407845;Samsung;0;0;1;0;0;0;0;0;5,582821456;2,326007728;73,34444325;44,63805368;2005;2008
7407856;Samsung;0;0;1;0;0;0;0;0;3,606060609;2,589772729;14,62500003;10,28636362;2005;2008
7407865;Samsung;0;0;1;0;0;0;0;0;5,805555561;8,169975618;346,1666667;974,333334;2006;2008
7407897;Samsung;0;0;1;0;0;0;0;0;4;3,690140851;89,00000045;119,0000049;2005;2008
7410823;Samsung;0;0;1;0;0,806451613;0,962085308;0,266666667;0,366666667;3,616666668;2,430875574;33,7500003;28,33333333;2007;2008
7410832;Samsung;0;0;1;0;0;0;0;0;5,133333321;3,562947642;275,0000005;725,3333333;2007;2008
7410869;Samsung;0;0;1;0;0;0;0;0;3,577777778;2,443565476;347,0000001;968,9166662;2006;2008
7410870;Samsung;0;0;1;0;0,237288136;0,50140056;0,044444444;0,05;3,277777775;1,652777777;45,00000045;31,11111125;2006;2008
7410871;Samsung;0;0;1;0;0;0;0;0;3,846153846;1,824675323;75,99999848;77,66666957;2007;2008
7410892;Samsung;0;0;1;0;0;0;0;0;3,749999995;2,370909091;23,33333326;22,26666649;2006;2008
7410913;Samsung;0;0;1;0;0,064516129;0,311363636;0;0;5,884472269;5,165511063;438,1904762;1226,995238;2006;2008
7410915;Samsung;0;0;1;0;0;0;0;0;1,474692203;1,256104868;9,444444457;7,95260037;2006;2008
7411173;Samsung;0;0;1;0;0;0;0;0;4,578282834;2,586320552;190,6666668;492,6923077;2006;2008
7411210;Samsung;0;0;1;0;0,378378378;0,716176471;0,066666667;0,064102564;302;1153;504;1424;2006;2008
7411239;Samsung;0;0;1;0;0;0;0;0;7,750000004;6,499999993;46,00000092;50;2006;2008
7411240;Samsung;0;0;1;0;0,397849462;0,571428571;0,106060606;0,081677704;77,61363636;289,4794304;132,6;364,7115385;2005;2008
7411243;Samsung;0;0;1;0;0;0;0;0;3,924603171;1,787077524;320,0000016;753,2000011;2005;2008
7411572;Samsung;0;0;1;0;0,193548388;0,325;0,01724138;0,01618123;302;1153;504;1424;2005;2008
7413920;Samsung;0;0;1;0;0;0;0;0;12,00000005;4,57894736;504;1424;2006;2008
7413921;Samsung;0;0;1;0;0;0;0;0;3,83653846;2,328801494;16,33333328;16;2006;2008
7413943;Samsung;0;0;1;0;0,224489796;0,254945055;0,032786885;0,035019455;2,594436966;1,795035196;25,0535713;34,5628028;2006;2008
7413950;Samsung;0;0;1;0;0;0;0;0;2,818181816;1,884297522;504;1424;2005;2008
7413959;Samsung;0;0;1;0;0;0;0;0;3,230769226;2,640624999;34,50000029;24,75000025;2003;2008
7414264;Samsung;0;0;1;0;0;0;0;0;3,211236801;2,58478724;23,14666645;22,3882538;2004;2008
7416924;Samsung;0;0;1;0;0;0;0;0;3,24791444;2,268065522;12,1142857;9,314496347;2005;2008
7416968;Samsung;0;0;1;0;0,419354839;0,633647799;0,108433735;0,122699387;302;1153;504;1424;2005;2008
7416981;Samsung;0;0;1;0;0;0;0;0;4,441795611;3,873256454;232,2249998;609,4075761;2005;2008
7416997;Samsung;0;0;1;0;0;0;0;0;14,66666671;24,54545439;504;1424;2005;2008
7419843;Samsung;0;0;1;0;0;0;0;0;6,533333338;4,90790655;504;1424;2005;2008
7419856;Samsung;0;0;1;0;0;0;0;0;3,562500005;1,864604898;34,00000024;27,12499968;2007;2008
7419859;Samsung;0;0;1;0;0,592592593;0,792892157;0,135294118;0,193359375;3,576541356;2,944650229;187,0238094;493,1232323;2006;2008
7419879;Samsung;0;0;1;0;0,4;0,518324607;0,037735849;0,055813953;11,53846154;9,587031457;260,8333333;720,9583334;2006;2008
7419880;Samsung;0;0;1;0;0;0;0;0;2,538461538;1,744186048;28,50000024;20;2007;2008
7419881;Samsung;0;0;1;0;0,298245614;0,388;0,025;0,040540541;5,831144783;3,467806943;146,8148148;345,2724189;2005;2008
7419888;Samsung;0;0;1;0;0,094339623;0,228882834;0;0;6,295741309;6,675062562;185,6977014;481,6728345;2006;2008
7419909;Samsung;0;0;1;0;0,214285714;0,345;0;0;3,305555556;2,827380952;29,24999978;17,62500013;2006;2008
7419918;Samsung;0;0;1;0;0,243589744;0,307377049;0,039215686;0,03030303;3,253823528;2,762461666;16,83000004;25,59857159;2006;2008
7420207;Samsung;0;0;1;0;0;0;0;0;5,314285724;2,035178215;56,99999886;43,66666735;2005;2008
7420814;Samsung;0;0;1;0;0,294117647;0,614349776;0,090909091;0,129411765;2,981264175;1,676126728;87,45238108;213,7622655;2005;2008
7422912;Samsung;0;0;1;0;0,134615385;0,220833334;0;0;3,714285717;1,967213116;40;37,33333373;2004;2008
7422939;Samsung;0;0;1;0;0;0;0;0;2,997596157;3,841269838;26,50000004;20,64772737;2006;2008
7422943;Samsung;0;0;1;0;0,363636364;0,749077491;0,088888889;0,081871345;302;1153;504;1424;2006;2008
7422949;Samsung;0;0;1;0;0;0;0;0;2,399999998;1,557046981;10,37500002;5,657894738;2007;2008
7423322;Samsung;0;0;1;0;0,328125;0,462686568;0,042553191;0,073825503;2,666666667;1,576470589;23,50000027;12,41666663;2004;2008
7425275;Samsung;0;0;1;0;0;0;0;0;12,98076934;19,47201516;272,9999998;723,6249999;2005;2008
7425466;Samsung;0;0;1;0;0,296296296;0,425257732;0,027027027;0,044444444;302;1153;504;1424;2007;2008
7425479;Samsung;0;0;1;0;0,464285714;0,566037736;0,103448276;0,08125;302;1153;504;1424;2007;2008
7425493;Samsung;0;0;1;0;0;0;0;0;4,86090225;2,109487762;148,4583333;395,3428572;2005;2008
7425510;Samsung;0;0;1;0;0;0;0;0;13,66666661;5,400000005;504;1424;2007;2008
7425514;Samsung;0;0;1;0;0;0;0;0;4,591517852;4,332391268;199,4999974;538,2500149;2006;2008
7427530;Samsung;0;0;1;0;0;0;0;0;9,777777792;12,04761906;504;1424;2004;2008
7427531;Samsung;0;0;1;0;0,280701754;0,355555556;0,026666667;0,023927393;4,656868248;3,227089183;135,0089287;335,2673546;2005;2008
7427533;Samsung;0;0;1;0;0;0;0;0;5,448484857;2,702863419;345,6666666;964,666667;2006;2008
7427539;Samsung;0;0;1;0;0;0;0;0;3,133333335;3,780487805;13,50000001;11,49999997;2007;2008
7427558;Samsung;0;0;1;0;0,384615385;0,649746193;0,092307692;0,130681818;3,000000003;2,345238096;504;1424;2005;2008
7427573;Samsung;0;0;1;0;0,884615385;0,966507177;0,363636364;0,395683453;302;1153;504;1424;2006;2008
7427788;Samsung;0;0;1;0;0,309973046;0,4828654;0,041836735;0,04280557;7,738635446;5,112081096;365,198777;997,9706445;2005;2008
7429504;Samsung;0;0;1;0;0,194444444;0,441919192;0,041666667;0,037634409;5,599999997;3,297330096;263,9999999;725,2857141;2005;2008
7429505;Samsung;0;0;1;0;0,333333333;0,564417178;0,0875;0,095477387;302;1153;504;1424;2006;2008
7431855;Samsung;0;0;1;0;0,382978723;0,427083333;0,014084507;0,008695652;302;1153;504;1424;2003;2008
7432143;Samsung;0;0;1;0;0,33;0,599673203;0,0625;0,094961241;3,571428571;1,681318681;17,99999986;10,74999998;2005;2008
7432155;Samsung;0;0;1;0;0;0;0;0;5,319319565;2,646532281;187,851852;527,1769837;2006;2008
7432160;Samsung;0;0;1;0;0,244444444;0,525773196;0,044117647;0,075892857;4,090909098;1,763636365;17,00000012;20,3636363;2007;2008
7432173;Samsung;0;0;1;0;0;0;0;0;9,363789653;3,712031948;196,0625017;444,9854187;2007;2008
7432185;Samsung;0;0;1;0;0;0;0;0;8,969324454;4,914064859;390,2093025;1078,158914;2006;2008
7432199;Samsung;0;0;1;0;0;0;0;0;4,749999995;3,804511275;19,50000011;23,91666649;2006;2008
7432217;Samsung;0;0;1;0;0;0;0;0;6,799999978;3,877551018;504;1424;2006;2008
7432554;Samsung;0;0;1;0;0,057142857;0,223650386;0;0;3,208333331;1,97507732;46,99999944;56,6666661;2005;2008
7435629;Samsung;0;0;1;0;0,602564103;0,777992278;0,132653062;0,179425838;2,675974025;1,833978959;13,33888882;10,33629656;2005;2008
7435634;Samsung;0;0;1;0;0,387755102;0,666917293;0,064516129;0,061264822;8,166666673;2,782382843;283,0000005;838,5000054;2006;2008
7435644;Samsung;0;0;1;0;0;0;0;0;5,300000008;3,372093025;82,99999842;85,99999983;2006;2008
7435657;Samsung;0;0;1;0;0,423076923;0,646186441;0,112676056;0,118518519;4,333333332;2,584493437;184,5714287;441,5714284;2005;2008
7435666;Samsung;0;0;1;0;0,201550388;0,366666667;0,013888889;0,024305556;7,453333321;4,808143475;331,1999998;867,2;2006;2008
7435673;Samsung;0;0;1;0;0,166666667;0,413888889;0;0;4,666666673;5,142857155;16;12,83333332;2005;2008
7435992;Samsung;0;0;1;0;0,421652422;0,704786658;0,104700855;0,127635328;3,329014711;2,187663085;132,3740261;347,0726661;2002;2008
7435996;Samsung;0;0;1;0;0,252688172;0,490106545;0,032163743;0,048941799;11,42571418;3,497464246;235,7999993;607,3999997;2005;2008
7436017;Samsung;0;0;1;0;0;0;0;0;3,922077922;2,57067834;53,33333333;51,13888937;2006;2008
7439094;Samsung;0;0;1;0;0,075949367;0,080188679;0;0;302;1153;504;1424;2007;2008
7439102;Samsung;0;0;1;0;0;0;0;0;3,777777783;2,037383178;49,00000064;27,66666691;2006;2008
7439176;Samsung;0;0;1;0;0;0;0;0;4;2,739999997;10,74999998;12,91666664;2006;2008
7442565;Samsung;0;0;1;0;0;0;0;0;7,800000012;11,7333333;504;1424;2006;2008
7442569;Samsung;0;0;1;0;0,234432234;0,293911007;0,028195489;0,023508138;8,124999992;5,977081718;289,9999992;738,333333;2007;2008
7442571;Samsung;0;0;1;0;0;0;0;0;3,111111115;2,638888892;51,00000036;124,000002;2006;2008
7442596;Samsung;0;0;1;0;0,277777778;0,370036101;0,0390625;0,04587156;2,930451129;2,175647706;19,02222222;14,87936513;2006;2008
7442602;Samsung;0;0;1;0;0,168300654;0,295005807;0,019283747;0,021625652;6,123757494;3,40027657;114,0018592;216,1590552;2006;2008
7442604;Samsung;0;0;1;0;0,16091954;0,308148148;0,015267176;0,025229358;9,217857151;4,372522347;98,24999761;58,82539635;2006;2008
7442607;Samsung;0;0;1;0;0,305555556;0,541984733;0,070175439;0,078313253;302;1153;504;1424;2006;2008
7442613;Samsung;0;0;1;0;0,314285714;0,644341801;0,057142857;0,0591133;302;1153;504;1424;2006;2008
7442646;Samsung;0;0;1;0;0;0;0;0;3,844537817;3,619553577;31,6888891;42,32142871;2005;2008
7442960;Samsung;0;0;1;0;0;0;0;0;3,993131874;1,893705753;29,13333366;19,86944439;2005;2008
7442981;Samsung;0;0;1;0;0;0;0;0;4,111111115;2,510869567;52,00000062;176,9999848;2005;2008
7442987;Samsung;0;0;1;0;0;0;0;0;3,333333333;2,049340435;12,95000001;11,98067634;2008;2008
7445994;Samsung;0;0;1;0;0,15;0,277310924;0,039215686;0,03286385;3,333333333;2,704545456;51,00000036;35,50000011;2006;2008
7445997;Samsung;0;0;1;0;0,301724138;0,491957105;0,034246576;0,035031847;4,115834456;2,7348343;21,08888903;16,1803542;2005;2008
7446043;Samsung;0;0;1;0;0;0;0;0;2,504807694;1,693846696;9,833333333;10,97773279;2006;2008
7446387;Samsung;0;0;1;0;0,255319149;0,277909739;0,029411765;0,038626609;2,937499999;1,830434782;33,99999966;38,83333328;2005;2008
7449346;Samsung;0;0;1;0;0;0;0;0;12,66666673;6,062499986;504;1424;2006;2008
7449352;Samsung;0;0;1;0;0;0;0;0;4,817592583;3,335973864;62,9999995;208,0000133;2005;2008
7449366;Samsung;0;0;1;0;0,195652174;0,423913043;0,03030303;0,050209205;6,023809518;3,547973535;358,0000002;965,2666667;2006;2008
7449383;Samsung;0;0;1;0;0,175438596;0,080428954;0;0;9,499999991;8,288888864;37,00000004;25,33333347;2007;2008
